_id,time,x,y,z,__v
65730f6ff0fd7e0ab1637334,1702039407348,4.815,4.26,-0.291,0
65730f6ff0fd7e0ab163733d,1702039407481,4.967,4.264,-0.341,0
65730f6ff0fd7e0ab1637346,1702039407614,4.967,4.264,-0.341,0
65730f6ff0fd7e0ab1637350,1702039407749,4.967,4.264,-0.341,0
65730f6ff0fd7e0ab1637359,1702039407919,5.168,4.257,-0.29,0
65730f70f0fd7e0ab1637362,1702039408047,5.168,4.257,-0.29,0
65730f70f0fd7e0ab163736b,1702039408181,5.168,4.257,-0.29,0
65730f70f0fd7e0ab1637375,1702039408325,5.168,4.257,-0.29,0
65730f70f0fd7e0ab163737e,1702039408448,5.247,4.289,-0.354,0
65730f70f0fd7e0ab1637387,1702039408581,5.247,4.289,-0.354,0
65730f70f0fd7e0ab1637390,1702039408725,5.247,4.289,-0.354,0
65730f70f0fd7e0ab163739c,1702039408866,5.247,4.289,-0.354,0
65730f71f0fd7e0ab16373a7,1702039408998,5.664,4.236,0.176,0
65730f71f0fd7e0ab16373b0,1702039409133,5.664,4.236,0.176,0
65730f71f0fd7e0ab16373bc,1702039409271,5.664,4.236,0.176,0
65730f71f0fd7e0ab16373c3,1702039409414,5.893,4.203,0.193,0
65730f71f0fd7e0ab16373cc,1702039409547,5.893,4.203,0.193,0
65730f71f0fd7e0ab16373d5,1702039409685,5.893,4.203,0.193,0
65730f71f0fd7e0ab16373df,1702039409828,5.893,4.203,0.193,0
65730f71f0fd7e0ab16373e8,1702039409965,6.12,4.223,0.199,0
65730f72f0fd7e0ab16373f1,1702039410100,6.12,4.223,0.199,0
65730f72f0fd7e0ab16373fc,1702039410261,6.12,4.223,0.199,0
65730f72f0fd7e0ab1637406,1702039410415,6.12,4.223,0.199,0
65730f72f0fd7e0ab163740f,1702039410573,6.318,4.275,-0.091,0
65730f72f0fd7e0ab1637419,1702039410721,6.318,4.275,-0.091,0
65730f72f0fd7e0ab1637424,1702039410880,6.318,4.275,-0.091,0
65730f73f0fd7e0ab163742e,1702039411025,6.659,4.259,0.208,0
65730f73f0fd7e0ab1637437,1702039411153,6.659,4.259,0.208,0
65730f73f0fd7e0ab1637440,1702039411298,6.659,4.259,0.208,0
65730f73f0fd7e0ab163744c,1702039411433,6.659,4.259,0.208,0
65730f73f0fd7e0ab1637455,1702039411565,6.972,4.315,0.286,0
65730f73f0fd7e0ab163745e,1702039411698,6.972,4.315,0.286,0
65730f73f0fd7e0ab1637468,1702039411852,6.972,4.315,0.286,0
65730f73f0fd7e0ab1637471,1702039411981,7.097,4.334,0.391,0
65730f74f0fd7e0ab1637478,1702039412114,7.097,4.334,0.391,0
65730f74f0fd7e0ab1637482,1702039412262,7.097,4.334,0.391,0
65730f74f0fd7e0ab163748b,1702039412411,7.097,4.334,0.391,0
65730f74f0fd7e0ab1637494,1702039412558,7.324,4.247,0.59,0
65730f74f0fd7e0ab163749f,1702039412708,7.324,4.247,0.59,0
65730f74f0fd7e0ab16374a8,1702039412834,7.324,4.247,0.59,0
65730f74f0fd7e0ab16374b0,1702039412973,7.324,4.247,0.59,0
65730f75f0fd7e0ab16374bb,1702039413124,7.615,4.265,0.083,0
65730f75f0fd7e0ab16374c5,1702039413265,7.615,4.265,0.083,0
65730f75f0fd7e0ab16374d1,1702039413455,7.615,4.265,0.083,0
65730f75f0fd7e0ab16374dc,1702039413607,7.721,4.148,-0.268,0
65730f75f0fd7e0ab16374e7,1702039413767,7.721,4.148,-0.268,0
65730f75f0fd7e0ab16374f3,1702039413942,7.721,4.148,-0.268,0
65730f76f0fd7e0ab16374fc,1702039414090,7.63,3.881,-0.873,0
65730f76f0fd7e0ab1637505,1702039414237,7.63,3.881,-0.873,0
65730f76f0fd7e0ab163750f,1702039414366,7.63,3.881,-0.873,0
65730f76f0fd7e0ab1637516,1702039414514,7.865,4.053,-0.557,0
65730f76f0fd7e0ab163751f,1702039414677,7.865,4.053,-0.557,0
65730f76f0fd7e0ab1637528,1702039414839,7.865,4.053,-0.557,0
65730f76f0fd7e0ab1637532,1702039414978,7.865,4.053,-0.557,0
65730f77f0fd7e0ab163753d,1702039415141,7.972,4.11,-0.45,0
65730f77f0fd7e0ab1637546,1702039415292,7.972,4.11,-0.45,0
65730f77f0fd7e0ab1637552,1702039415464,7.972,4.11,-0.45,0
65730f77f0fd7e0ab163755b,1702039415610,8.136,4.026,-0.36,0
65730f77f0fd7e0ab1637564,1702039415775,8.136,4.026,-0.36,0
65730f77f0fd7e0ab163756b,1702039415899,8.136,4.026,-0.36,0
65730f78f0fd7e0ab1637575,1702039416044,8.136,4.026,-0.36,0
65730f78f0fd7e0ab163757e,1702039416190,8.006,3.689,-0.396,0
65730f78f0fd7e0ab1637589,1702039416339,8.006,3.689,-0.396,0
65730f78f0fd7e0ab1637591,1702039416490,8.006,3.689,-0.396,0
65730f78f0fd7e0ab163759b,1702039416631,7.828,3.272,-0.16,0
65730f78f0fd7e0ab16375a6,1702039416790,7.828,3.272,-0.16,0
65730f78f0fd7e0ab16375af,1702039416936,7.828,3.272,-0.16,0
65730f79f0fd7e0ab16375b9,1702039417079,7.828,3.272,-0.16,0
65730f79f0fd7e0ab16375c4,1702039417238,7.86,3.005,-0.272,0
65730f79f0fd7e0ab16375ce,1702039417395,7.86,3.005,-0.272,0
65730f79f0fd7e0ab16375d7,1702039417560,7.86,3.005,-0.272,0
65730f79f0fd7e0ab16375e0,1702039417703,7.793,2.704,-0.144,0
65730f79f0fd7e0ab16375ea,1702039417857,7.793,2.704,-0.144,0
65730f7af0fd7e0ab16375f5,1702039418011,7.793,2.704,-0.144,0
65730f7af0fd7e0ab16375fe,1702039418175,7.92,2.49,-0.271,0
65730f7af0fd7e0ab1637609,1702039418328,7.92,2.49,-0.271,0
65730f7af0fd7e0ab1637612,1702039418488,7.92,2.49,-0.271,0
65730f7af0fd7e0ab163761c,1702039418636,7.92,2.49,-0.271,0
65730f7af0fd7e0ab1637627,1702039418789,7.812,2.172,-0.391,0
65730f7af0fd7e0ab1637634,1702039418954,7.812,2.172,-0.391,0
65730f7bf0fd7e0ab1637640,1702039419107,7.812,2.172,-0.391,0
65730f7bf0fd7e0ab163764b,1702039419256,7.874,1.933,-0.304,0
65730f7bf0fd7e0ab1637656,1702039419415,7.874,1.933,-0.304,0
65730f7bf0fd7e0ab1637660,1702039419578,7.874,1.933,-0.304,0
65730f7bf0fd7e0ab163766a,1702039419727,7.954,1.697,0.054,0
65730f7bf0fd7e0ab1637674,1702039419879,7.954,1.697,0.054,0
65730f7cf0fd7e0ab163767e,1702039420031,7.954,1.697,0.054,0
65730f7cf0fd7e0ab1637686,1702039420203,7.637,1.356,0.432,0
65730f7cf0fd7e0ab1637690,1702039420362,7.637,1.356,0.432,0
65730f7cf0fd7e0ab1637697,1702039420514,7.637,1.356,0.432,0
65730f7cf0fd7e0ab16376a3,1702039420679,7.637,1.356,0.432,0
65730f7cf0fd7e0ab16376aa,1702039420830,7.635,1.137,0.552,0
65730f7cf0fd7e0ab16376b3,1702039420981,7.635,1.137,0.552,0
65730f7df0fd7e0ab16376be,1702039421132,7.635,1.137,0.552,0
65730f7df0fd7e0ab16376c8,1702039421280,7.714,0.986,0.574,0
65730f7df0fd7e0ab16376cf,1702039421426,7.714,0.986,0.574,0
65730f7df0fd7e0ab16376d9,1702039421596,7.714,0.986,0.574,0
65730f7df0fd7e0ab16376e2,1702039421746,7.652,0.788,0.592,0
65730f7df0fd7e0ab16376e9,1702039421895,7.652,0.788,0.592,0
65730f7ef0fd7e0ab16376f2,1702039422049,7.652,0.788,0.592,0
65730f7ef0fd7e0ab16376fa,1702039422210,7.652,0.788,0.592,0
65730f7ef0fd7e0ab1637703,1702039422358,7.566,0.63,0.566,0
65730f7ef0fd7e0ab163770d,1702039422516,7.566,0.63,0.566,0
65730f7ef0fd7e0ab1637716,1702039422663,7.566,0.63,0.566,0
65730f7ef0fd7e0ab1637721,1702039422828,7.541,0.626,0.543,0
65730f7ef0fd7e0ab163772a,1702039422991,7.541,0.626,0.543,0
65730f7ff0fd7e0ab1637733,1702039423139,7.541,0.626,0.543,0
65730f7ff0fd7e0ab163773f,1702039423294,7.541,0.626,0.543,0
65730f7ff0fd7e0ab1637748,1702039423452,7.422,0.704,0.537,0
65730f7ff0fd7e0ab1637751,1702039423613,7.422,0.704,0.537,0
65730f7ff0fd7e0ab163775d,1702039423766,7.422,0.704,0.537,0
65730f7ff0fd7e0ab1637768,1702039423919,7.246,0.717,0.497,0
65730f80f0fd7e0ab1637774,1702039424076,7.246,0.717,0.497,0
65730f80f0fd7e0ab163777e,1702039424225,7.246,0.717,0.497,0
65730f80f0fd7e0ab1637787,1702039424374,7.036,0.729,0.586,0
65730f80f0fd7e0ab1637790,1702039424523,7.036,0.729,0.586,0
65730f80f0fd7e0ab163779c,1702039424682,7.036,0.729,0.586,0
65730f80f0fd7e0ab16377a6,1702039424835,7.036,0.729,0.586,0
65730f80f0fd7e0ab16377b0,1702039424992,6.865,0.808,0.702,0
65730f81f0fd7e0ab16377b9,1702039425160,6.865,0.808,0.702,0
65730f81f0fd7e0ab16377c3,1702039425316,6.865,0.808,0.702,0
65730f81f0fd7e0ab16377ce,1702039425486,6.514,0.743,0.476,0
65730f81f0fd7e0ab16377d9,1702039425646,6.514,0.743,0.476,0
65730f81f0fd7e0ab16377e2,1702039425815,6.514,0.743,0.476,0
65730f81f0fd7e0ab16377ec,1702039425963,6.514,0.743,0.476,0
65730f82f0fd7e0ab16377f5,1702039426137,6.255,0.794,0.582,0
65730f82f0fd7e0ab16377fe,1702039426293,6.255,0.794,0.582,0
65730f82f0fd7e0ab163780a,1702039426445,6.255,0.794,0.582,0
65730f82f0fd7e0ab1637815,1702039426597,6.094,0.873,1.129,0
65730f82f0fd7e0ab1637822,1702039426771,6.094,0.873,1.129,0
65730f82f0fd7e0ab163782d,1702039426923,6.094,0.873,1.129,0
65730f83f0fd7e0ab1637838,1702039427074,5.634,0.998,-0.407,0
65730f83f0fd7e0ab1637843,1702039427245,5.634,0.998,-0.407,0
65730f83f0fd7e0ab163784d,1702039427398,5.634,0.998,-0.407,0
65730f83f0fd7e0ab1637859,1702039427549,5.292,1.321,-0.477,0
65730f83f0fd7e0ab1637861,1702039427708,5.292,1.321,-0.477,0
65730f83f0fd7e0ab163786d,1702039427893,5.292,1.321,-0.477,0
65730f84f0fd7e0ab1637878,1702039428061,5.106,0.825,0.341,0
65730f84f0fd7e0ab1637881,1702039428228,5.106,0.825,0.341,0
65730f84f0fd7e0ab163788d,1702039428394,5.106,0.825,0.341,0
65730f84f0fd7e0ab1637898,1702039428574,4.879,0.704,0.618,0
65730f84f0fd7e0ab16378a1,1702039428738,4.879,0.704,0.618,0
